WBGene00000159	0
WBGene00000160	7094
WBGene00000161	0
WBGene00000162	23
WBGene00000163	284
WBGene00000164	0
WBGene00000165	4
WBGene00000166	0
WBGene00000168	162
WBGene00000169	85
WBGene00000170	8
WBGene00000171	1
WBGene00000172	0
WBGene00000173	0
WBGene00000174	0
WBGene00000175	0
WBGene00000176	0
WBGene00000177	62
WBGene00000178	0
WBGene00000179	0
WBGene00000180	2
WBGene00000181	3
WBGene00000182	0
WBGene00000183	2
WBGene00000184	0
WBGene00000185	0
WBGene00000186	12
WBGene00000187	89
WBGene00000188	0
WBGene00000189	42
WBGene00000190	0
WBGene00000191	0
WBGene00000192	0
WBGene00000193	0
WBGene00000195	0
WBGene00000196	53
WBGene00000197	0
WBGene00000198	0
WBGene00000199	374
WBGene00000200	4
WBGene00000201	14
WBGene00000202	0
WBGene00000203	1
WBGene00000204	2
WBGene00000205	33
WBGene00000206	0
WBGene00000207	0
WBGene00000208	105325
WBGene00000209	1
WBGene00000210	6
WBGene00000211	45
WBGene00000212	0
WBGene00000213	2
WBGene00000214	16
WBGene00000215	54
WBGene00000216	17
WBGene00000217	2
WBGene00000218	0
WBGene00000219	24
WBGene00000220	0
WBGene00000221	13
WBGene00000222	2
WBGene00000223	1
WBGene00000224	0
WBGene00000225	0
WBGene00000226	34
WBGene00000227	10
WBGene00000228	0
WBGene00000229	26
WBGene00000230	0
WBGene00000231	14
WBGene00000232	0
WBGene00000233	34
WBGene00000235	0
WBGene00000236	86
WBGene00000237	2
WBGene00000238	10
WBGene00000239	4
WBGene00000240	434
WBGene00000241	0
WBGene00000242	1
WBGene00000244	0
WBGene00000245	0
WBGene00000246	26
WBGene00000247	0
WBGene00000248	20
WBGene00000249	4
WBGene00000250	3
WBGene00000251	80
WBGene00000252	3
WBGene00000253	6
WBGene00000254	12
WBGene00000255	237
WBGene00000256	0
WBGene00000257	0
WBGene00000259	12
WBGene00000262	0
WBGene00000263	0
WBGene00000264	116
WBGene00000265	0
WBGene00000266	2
WBGene00000267	0
WBGene00000268	146
WBGene00000269	17
WBGene00000270	55
WBGene00000271	332
WBGene00000272	1
WBGene00000273	144
WBGene00000274	13
WBGene00000275	4
WBGene00000276	18
WBGene00000277	19
WBGene00000279	5
WBGene00000280	0
WBGene00000281	0
WBGene00000282	0
WBGene00000283	0
WBGene00000284	2
WBGene00000285	712
WBGene00000286	21
WBGene00000287	265
WBGene00000288	10
WBGene00000289	12
WBGene00000292	0
WBGene00000293	146
WBGene00000294	0
WBGene00000295	10
WBGene00000296	2
WBGene00000298	7
WBGene00000301	0
WBGene00000302	0
WBGene00000308	0
WBGene00000310	0
WBGene00000311	0
WBGene00000366	21
WBGene00000367	2
WBGene00000368	26
WBGene00000369	6
WBGene00000370	18
WBGene00000371	1
WBGene00000372	0
WBGene00000373	0
WBGene00000374	0
WBGene00000375	8
WBGene00000376	64
WBGene00000377	90
WBGene00000378	5
WBGene00000379	4
WBGene00000380	45
WBGene00000381	2
WBGene00000382	2
WBGene00000383	2
WBGene00000386	2
WBGene00000387	10
WBGene00000388	25
WBGene00000389	1
WBGene00000390	18
WBGene00000391	5
WBGene00000392	0
WBGene00000393	2
WBGene00000395	2
WBGene00000396	28
WBGene00000397	2
WBGene00000399	30
WBGene00000401	1
WBGene00000402	14
WBGene00000403	8
WBGene00000405	0
WBGene00000406	4
WBGene00000407	81
WBGene00000408	3
WBGene00000409	118
WBGene00000410	0
WBGene00000411	0
WBGene00000412	38
WBGene00000413	0
WBGene00000414	32
WBGene00000415	43
WBGene00000416	10
WBGene00000417	10
WBGene00000418	0
WBGene00000419	26
WBGene00000420	168
WBGene00000421	77
WBGene00000422	14
WBGene00000423	20
WBGene00000424	2
WBGene00000425	0
WBGene00000426	10
WBGene00000427	0
WBGene00000428	0
WBGene00000429	0
WBGene00000430	9
WBGene00000431	0
WBGene00000432	1
WBGene00000433	2
WBGene00000434	0
WBGene00000435	14
WBGene00000436	0
WBGene00000437	0
WBGene00000438	8
WBGene00000439	3
WBGene00000440	0
WBGene00000441	1
WBGene00000442	37
WBGene00000443	6
WBGene00000444	0
WBGene00000445	0
WBGene00000446	0
WBGene00000447	0
WBGene00000448	0
WBGene00000449	0
WBGene00000450	0
WBGene00000451	0
WBGene00000452	2
WBGene00000453	0
WBGene00000454	12
WBGene00000455	5
WBGene00000457	0
WBGene00000458	8
WBGene00000459	1
WBGene00000460	0
WBGene00000461	0
WBGene00000462	0
WBGene00000463	0
WBGene00000464	4
WBGene00000465	26
WBGene00000466	2
WBGene00000467	2
WBGene00000468	79
WBGene00000469	39
WBGene00000472	19
WBGene00000473	6
WBGene00000474	25
WBGene00000475	3
WBGene00000476	0
WBGene00000477	88
WBGene00000478	0
WBGene00000479	7
WBGene00000480	9
WBGene00000481	0
WBGene00000482	0
WBGene00000483	0
WBGene00000484	0
WBGene00000485	6
WBGene00000487	2
WBGene00000488	0
WBGene00000490	80
WBGene00000491	0
WBGene00000492	2723
WBGene00000493	0
WBGene00000496	22
WBGene00000497	4
WBGene00000498	10
WBGene00000499	113
WBGene00000500	38
WBGene00000501	4
WBGene00000502	0
WBGene00000503	3
WBGene00000506	0
WBGene00000507	4
WBGene00000508	5
WBGene00000509	13
WBGene00000510	49
WBGene00000511	0
WBGene00000512	0
WBGene00000513	0
WBGene00000514	0
WBGene00000515	10
WBGene00000516	0
WBGene00000517	0
WBGene00000518	2
WBGene00000519	2
WBGene00000520	8
WBGene00000521	2
WBGene00000522	0
WBGene00000523	0
WBGene00000524	1
WBGene00000525	7
WBGene00000526	570
WBGene00000527	144
WBGene00000528	0
WBGene00000529	51
WBGene00000530	5
WBGene00000531	0
WBGene00000532	25
WBGene00000533	0
WBGene00000534	1798
WBGene00000535	7
WBGene00000536	2
WBGene00000537	59
WBGene00000539	4
WBGene00000540	0
WBGene00000541	6
WBGene00000542	40
WBGene00000543	0
WBGene00000544	39
WBGene00000545	26
WBGene00000546	1
WBGene00000547	2
WBGene00000548	2
WBGene00000549	3
WBGene00000550	0
WBGene00000551	0
WBGene00000552	4
WBGene00000553	2
WBGene00000554	22
WBGene00000555	4
WBGene00000556	0
WBGene00000557	0
WBGene00000558	2
WBGene00000559	0
WBGene00000560	0
WBGene00000561	0
WBGene00000562	12
WBGene00000563	12
WBGene00000564	2
WBGene00000565	35
WBGene00000566	25
WBGene00000567	25
WBGene00000583	4
WBGene00000584	8
WBGene00000585	4
WBGene00000591	2
WBGene00000592	4
WBGene00000593	0
WBGene00000594	7
WBGene00000596	14
WBGene00000597	7
WBGene00000598	0
WBGene00000599	18
WBGene00000601	12
WBGene00000602	0
WBGene00000603	84
WBGene00000606	0
WBGene00000608	0
WBGene00000609	0
WBGene00000610	6
WBGene00000611	74
WBGene00000612	48
WBGene00000613	0
WBGene00000614	1
WBGene00000615	0
WBGene00000616	379
WBGene00000617	0
WBGene00000618	12
WBGene00000620	0
WBGene00000621	0
WBGene00000622	1
WBGene00000623	2
WBGene00000624	14
WBGene00000625	46
WBGene00000626	25
WBGene00000627	0
WBGene00000628	0
WBGene00000629	0
WBGene00000630	14
WBGene00000631	0
WBGene00000632	2
WBGene00000633	0
WBGene00000634	0
WBGene00000636	0
WBGene00000637	0
WBGene00000638	0
WBGene00000639	0
WBGene00000640	0
WBGene00000641	90
WBGene00000642	1
WBGene00000644	0
WBGene00000645	0
WBGene00000646	1
WBGene00000647	17
WBGene00000648	232
WBGene00000649	0
WBGene00000650	243
WBGene00000651	0
WBGene00000652	0
WBGene00000653	12
WBGene00000654	0
WBGene00000655	60
WBGene00000656	330
WBGene00000657	2
WBGene00000658	0
WBGene00000659	31
WBGene00000660	0
WBGene00000661	0
WBGene00000662	46
WBGene00000663	0
WBGene00000664	2
WBGene00000665	9
WBGene00000666	20
WBGene00000667	2
WBGene00000668	9
WBGene00000669	3
WBGene00000670	2
WBGene00000671	0
WBGene00000672	37
WBGene00000673	600
WBGene00000674	17
WBGene00000675	96
WBGene00000676	0
WBGene00000677	838
WBGene00000678	0
WBGene00000679	0
WBGene00000680	0
WBGene00000681	11288
WBGene00000682	2
WBGene00000683	51
WBGene00000684	112
WBGene00000685	34
WBGene00000687	44
WBGene00000688	20
WBGene00000689	2
WBGene00000690	0
WBGene00000691	5
WBGene00000692	20
WBGene00000693	22
WBGene00000694	0
WBGene00000695	0
WBGene00000696	16
WBGene00000697	184
WBGene00000698	201
WBGene00000699	699
WBGene00000700	0
WBGene00000701	0
WBGene00000702	0
WBGene00000703	6
WBGene00000704	109
WBGene00000705	0
WBGene00000706	0
WBGene00000707	0
WBGene00000708	0
WBGene00000709	0
WBGene00000710	0
WBGene00000711	0
WBGene00000712	0
WBGene00000713	0
WBGene00000714	0
WBGene00000715	0
WBGene00000716	0
WBGene00000717	10
WBGene00000718	15
WBGene00000719	0
WBGene00000720	511
WBGene00000721	0
WBGene00000722	0
WBGene00000723	8
WBGene00000724	0
WBGene00000725	0
WBGene00000726	67
WBGene00000727	0
WBGene00000728	4
WBGene00000729	2
WBGene00000730	10
WBGene00000731	0
WBGene00000732	4
WBGene00000733	0
WBGene00000734	4
WBGene00000735	2
WBGene00000736	5
WBGene00000737	0
WBGene00000738	88
WBGene00000739	896
WBGene00000740	134
WBGene00000741	0
WBGene00000742	12
WBGene00000743	0
WBGene00000744	0
WBGene00000745	4
WBGene00000746	0
WBGene00000747	0
WBGene00000748	1
WBGene00000749	4
WBGene00000750	0
WBGene00000751	0
WBGene00000752	0
WBGene00000753	22
WBGene00000754	0
WBGene00000755	0
WBGene00000756	1
WBGene00000757	0
WBGene00000758	11
WBGene00000759	2
WBGene00000760	6
WBGene00000761	4
WBGene00000762	4
WBGene00000763	2
WBGene00000764	2
WBGene00000765	16
WBGene00000766	0
WBGene00000767	2
WBGene00000768	1
WBGene00000770	0
WBGene00000771	4
WBGene00000772	0
WBGene00000773	11
WBGene00000774	2
WBGene00000775	24
WBGene00000776	14
WBGene00000777	6
WBGene00000778	2
WBGene00000779	2
WBGene00000780	0
WBGene00000781	2
WBGene00000782	0
WBGene00000783	0
WBGene00000784	4
WBGene00000785	6
WBGene00000786	14
WBGene00000787	0
WBGene00000788	28
WBGene00000789	33
WBGene00000792	6
WBGene00000793	86
WBGene00000794	0
WBGene00000795	34
WBGene00000796	20
WBGene00000797	0
WBGene00000798	97
WBGene00000799	0
WBGene00000800	19
WBGene00000801	2
WBGene00000802	66
WBGene00000803	2
WBGene00000804	8
WBGene00000812	0
WBGene00000813	20
WBGene00000814	14
WBGene00000815	9
WBGene00000816	8
WBGene00000817	18
WBGene00000818	0
WBGene00000819	5
WBGene00000820	23
WBGene00000821	0
WBGene00000822	8
WBGene00000829	70
WBGene00000830	0
WBGene00000831	31
WBGene00000832	16
WBGene00000833	14
WBGene00000834	17
WBGene00000835	0
WBGene00000836	10
WBGene00000837	30
WBGene00000838	12
WBGene00000839	4
WBGene00000840	0
WBGene00000841	0
WBGene00000843	0
WBGene00000845	0
WBGene00000846	340
WBGene00000851	0
WBGene00000853	10
WBGene00000854	5
WBGene00000857	6
WBGene00000858	12
WBGene00000859	0
WBGene00000860	0
WBGene00000861	10
WBGene00000862	103
WBGene00000863	41
WBGene00000864	0
WBGene00000865	14
WBGene00000866	0
WBGene00000867	0
WBGene00000868	6
WBGene00000869	3
WBGene00000870	11
WBGene00000871	1
WBGene00000872	0
WBGene00000874	13
WBGene00000875	36
WBGene00000876	14
WBGene00000877	2
WBGene00000878	8
WBGene00000879	16
WBGene00000880	147
WBGene00000881	2
WBGene00000882	0
WBGene00000883	2
WBGene00000884	0
WBGene00000885	0
WBGene00000886	71
WBGene00000887	322
WBGene00000888	8
WBGene00000889	18
WBGene00000890	0
WBGene00000891	34
WBGene00000892	19
WBGene00000893	6
WBGene00000894	1
WBGene00000895	8
WBGene00000896	0
WBGene00000897	12
WBGene00000898	15
WBGene00000899	79
WBGene00000900	10
WBGene00000901	90
WBGene00000902	24
WBGene00000903	2
WBGene00000904	1
WBGene00000905	0
WBGene00000906	2557
WBGene00000907	6
WBGene00000908	4
WBGene00000910	6
WBGene00000911	40
WBGene00000912	32
WBGene00000913	0
WBGene00000914	222
WBGene00000915	657
WBGene00000917	4
WBGene00000920	0
WBGene00000923	0
WBGene00000928	0
WBGene00000929	12
WBGene00000930	1
WBGene00000931	12
WBGene00000932	0
WBGene00000933	0
WBGene00000934	0
WBGene00000935	0
WBGene00000936	0
WBGene00000937	0
WBGene00000938	0
WBGene00000939	80
WBGene00000940	0
WBGene00000941	0
WBGene00000942	2
WBGene00000950	36
WBGene00000951	0
WBGene00000952	2
WBGene00000953	4
WBGene00000955	0
WBGene00000958	16
WBGene00000959	44
WBGene00000960	6
WBGene00000961	4
WBGene00000962	7
WBGene00000963	2
WBGene00000964	33
WBGene00000965	0
WBGene00000966	5
WBGene00000967	276
WBGene00000968	17
WBGene00000969	0
WBGene00000970	0
WBGene00000971	4
WBGene00000972	23
WBGene00000973	235
WBGene00000974	5
WBGene00000975	0
WBGene00000976	0
WBGene00000977	0
WBGene00000978	0
WBGene00000979	26
WBGene00000980	6
WBGene00000981	6
WBGene00000982	0
WBGene00000983	91
WBGene00000984	7
WBGene00000985	3
WBGene00000986	0
WBGene00000987	10
WBGene00000988	1
WBGene00000989	0
WBGene00000990	0
WBGene00000991	214
WBGene00000992	16
WBGene00000993	3361
WBGene00000994	8
WBGene00000995	0
WBGene00000996	2
WBGene00000998	9
WBGene00001000	24
WBGene00001001	14
WBGene00001002	38
WBGene00001005	6
WBGene00001006	44
WBGene00001007	10
WBGene00001008	59
WBGene00001016	9
WBGene00001017	16
WBGene00001018	59
WBGene00001019	37
WBGene00001020	37
WBGene00001021	0
WBGene00001022	0
WBGene00001023	4
WBGene00001025	0
WBGene00001026	16
WBGene00001027	107
WBGene00001028	6
WBGene00001029	25
WBGene00001030	19
WBGene00001031	6
WBGene00001032	2
WBGene00001033	1
WBGene00001034	0
WBGene00001035	0
WBGene00001036	1
WBGene00001037	8
WBGene00001038	24
WBGene00001039	0
WBGene00001040	0
WBGene00001041	6
WBGene00001042	0
WBGene00001043	32
WBGene00001044	0
WBGene00001045	0
WBGene00001046	161
WBGene00001047	13
WBGene00001048	1
WBGene00001049	26
WBGene00001050	0
WBGene00001051	0
WBGene00001052	0
WBGene00001053	4
WBGene00001054	8
WBGene00001055	2
WBGene00001056	10
WBGene00001057	46
WBGene00001058	20
WBGene00001059	0
WBGene00001060	13
WBGene00001061	26
WBGene00001062	26
WBGene00001063	39
WBGene00001064	0
WBGene00001065	10
WBGene00001066	2
WBGene00001067	2
WBGene00001068	0
WBGene00001069	0
WBGene00001070	11
WBGene00001071	1
WBGene00001072	0
WBGene00001073	0
WBGene00001074	0
WBGene00001075	20
WBGene00001076	36
WBGene00001077	6
WBGene00001078	1515
WBGene00001079	0
WBGene00001080	33
WBGene00001081	3
WBGene00001082	1
WBGene00001085	0
WBGene00001086	4
WBGene00001087	15
WBGene00001088	0
WBGene00001089	9
WBGene00001090	0
WBGene00001091	8
WBGene00001092	1
WBGene00001093	0
WBGene00001094	220
WBGene00001095	2
WBGene00001096	3
WBGene00001099	2
WBGene00001101	40
WBGene00001102	0
WBGene00001103	6
WBGene00001104	0
WBGene00001105	0
WBGene00001106	0
WBGene00001107	0
WBGene00001108	0
WBGene00001109	4
WBGene00001110	0
WBGene00001111	90
WBGene00001112	4
WBGene00001113	0
WBGene00001115	11
WBGene00001116	4
WBGene00001117	0
WBGene00001118	2089
WBGene00001119	0
WBGene00001121	250
WBGene00001122	0
WBGene00001123	0
WBGene00001127	3
WBGene00001129	0
WBGene00001130	4
WBGene00001131	262
WBGene00001132	218
WBGene00001133	0
WBGene00001134	8
WBGene00001135	31
WBGene00001136	7
WBGene00001137	22
WBGene00001145	0
WBGene00001147	0
WBGene00001148	0
WBGene00001149	8
WBGene00001150	0
WBGene00001151	0
WBGene00001152	43
WBGene00001153	0
WBGene00001154	0
WBGene00001155	0
WBGene00001156	0
WBGene00001157	20
WBGene00001158	0
WBGene00001159	11
WBGene00001160	179
WBGene00001161	0
WBGene00001162	8
WBGene00001163	2
WBGene00001164	10
WBGene00001165	0
WBGene00001166	16
WBGene00001167	46
WBGene00001168	55
WBGene00001169	14
WBGene00001170	0
WBGene00001171	6
WBGene00001172	16
WBGene00001173	52
WBGene00001174	4
WBGene00001175	0
WBGene00001177	10
WBGene00001178	3
WBGene00001179	40
WBGene00001182	0
WBGene00001184	1
WBGene00001185	0
WBGene00001186	1
WBGene00001187	8
WBGene00001188	19
WBGene00001189	6
WBGene00001190	2
WBGene00001193	0
WBGene00001194	8
WBGene00001196	8
WBGene00001202	2
WBGene00001204	0
WBGene00001207	10
WBGene00001208	2
WBGene00001209	6
WBGene00001210	1
WBGene00001211	2
WBGene00001214	0
WBGene00001215	17
WBGene00001223	0
WBGene00001224	14
WBGene00001225	4
WBGene00001226	0
WBGene00001227	1
WBGene00001228	0
WBGene00001229	0
WBGene00001230	1
WBGene00001231	10
WBGene00001232	2
WBGene00001233	0
WBGene00001234	0
WBGene00001235	0
WBGene00001236	0
WBGene00001237	0
WBGene00001239	11
WBGene00001240	0
WBGene00001241	281
WBGene00001242	8
WBGene00001243	3
WBGene00001244	0
WBGene00001245	25
WBGene00001246	0
WBGene00001247	7
WBGene00001248	0
WBGene00001249	4
WBGene00001250	6
WBGene00001251	1
WBGene00001252	0
WBGene00001253	0
WBGene00001258	41
WBGene00001259	28
WBGene00001262	58
WBGene00001263	36
WBGene00001281	13
WBGene00001284	322
WBGene00001303	0
WBGene00001309	0
WBGene00001310	0
WBGene00001311	0
WBGene00001320	76
WBGene00001324	0
WBGene00001325	16
WBGene00001328	0
WBGene00001329	2
WBGene00001330	10
WBGene00001331	25
WBGene00001332	12
WBGene00001333	6
WBGene00001334	3
WBGene00001335	0
WBGene00001336	0
WBGene00001337	17
WBGene00001338	23
WBGene00001340	2
WBGene00001345	1021
WBGene00001352	8
WBGene00001358	49
WBGene00001362	4
WBGene00001365	0
WBGene00001366	6
WBGene00001368	0
WBGene00001371	9
WBGene00001372	2
WBGene00001373	59
WBGene00001374	273
WBGene00001377	75
WBGene00001385	4
WBGene00001386	0
WBGene00001387	19
WBGene00001388	0
WBGene00001389	1287
WBGene00001390	0
WBGene00001391	14
WBGene00001392	6
WBGene00001393	2
WBGene00001394	4
WBGene00001395	0
WBGene00001396	4
WBGene00001397	0
WBGene00001398	0
WBGene00001399	0
WBGene00001400	6
WBGene00001401	0
WBGene00001402	0
WBGene00001403	16
WBGene00001404	7
WBGene00001405	2
WBGene00001406	5
WBGene00001410	0
WBGene00001411	2
WBGene00001412	0
WBGene00001413	123
WBGene00001414	0
WBGene00001423	2
WBGene00001424	1
WBGene00001425	17
WBGene00001426	0
WBGene00001427	0
WBGene00001428	40
WBGene00001429	10
WBGene00001430	0
WBGene00001431	132
WBGene00001432	0
WBGene00001433	1
WBGene00001434	0
WBGene00001435	0
WBGene00001436	0
WBGene00001437	3
WBGene00001438	542
WBGene00001439	30
WBGene00001440	13
WBGene00001441	4
WBGene00001442	119
WBGene00001443	6
WBGene00001444	0
WBGene00001445	0
WBGene00001446	2
WBGene00001447	2
WBGene00001448	0
WBGene00001449	0
WBGene00001450	0
WBGene00001451	1
WBGene00001452	0
WBGene00001453	0
WBGene00001454	0
WBGene00001455	0
WBGene00001456	0
WBGene00001457	2
WBGene00001458	23
WBGene00001459	18
WBGene00001460	0
WBGene00001461	2
WBGene00001462	0
WBGene00001463	0
WBGene00001464	0
WBGene00001465	4
WBGene00001466	25
WBGene00001468	0
WBGene00001470	13
WBGene00001475	15
WBGene00001476	0
WBGene00001477	6
WBGene00001478	14
WBGene00001479	10
WBGene00001480	1
WBGene00001481	0
WBGene00001482	0
WBGene00001483	0
WBGene00001484	4
WBGene00001485	2
WBGene00001486	6
WBGene00001487	0
WBGene00001488	29
WBGene00001489	0
WBGene00001490	3
WBGene00001491	0
WBGene00001492	0
WBGene00001493	8
WBGene00001494	17
WBGene00001495	0
WBGene00001496	21
WBGene00001497	2
WBGene00001498	14
WBGene00001499	7
WBGene00001500	2
WBGene00001501	6
WBGene00001502	14
WBGene00001503	5
WBGene00001505	0
WBGene00001506	1
WBGene00001507	0
WBGene00001508	0
WBGene00001509	1
WBGene00001510	6
WBGene00001511	55
WBGene00001512	2
WBGene00001513	18
WBGene00001514	48
WBGene00001515	0
WBGene00001516	30
WBGene00001517	0
WBGene00001518	2
WBGene00001519	10
WBGene00001520	61
WBGene00001522	5
WBGene00001523	2
WBGene00001526	6
WBGene00001527	34
WBGene00001528	8
WBGene00001529	0
WBGene00001530	26
WBGene00001531	0
WBGene00001532	12926
WBGene00001533	0
WBGene00001534	14
WBGene00001535	0
WBGene00001536	42
WBGene00001537	16
WBGene00001538	18
WBGene00001539	1251
WBGene00001540	1
WBGene00001541	4
WBGene00001542	1
WBGene00001543	2
WBGene00001544	0
WBGene00001545	0
WBGene00001546	15
WBGene00001547	336
WBGene00001548	95
WBGene00001549	0
WBGene00001550	4
WBGene00001551	0
WBGene00001552	95
WBGene00001553	34
WBGene00001554	335
WBGene00001555	1679
WBGene00001556	2
WBGene00001557	0
WBGene00001558	34
WBGene00001559	6
WBGene00001560	4
WBGene00001561	3
WBGene00001562	0
WBGene00001563	0
WBGene00001564	18
WBGene00001565	54
WBGene00001566	2
WBGene00001568	0
WBGene00001569	0
WBGene00001570	2
WBGene00001571	25
WBGene00001572	1409
WBGene00001574	24
WBGene00001575	1
WBGene00001577	0
WBGene00001578	18
WBGene00001579	2
WBGene00001580	0
WBGene00001581	2
WBGene00001582	1
WBGene00001583	0
WBGene00001584	1413
WBGene00001585	46
WBGene00001586	25
WBGene00001587	1
WBGene00001588	0
WBGene00001589	0
WBGene00001590	0
WBGene00001591	0
WBGene00001592	62
WBGene00001593	0
WBGene00001594	15
WBGene00001595	2
WBGene00001596	24
WBGene00001597	8
WBGene00001598	0
WBGene00001599	0
WBGene00001600	0
WBGene00001601	0
WBGene00001602	0
WBGene00001603	1
WBGene00001604	8
WBGene00001605	0
WBGene00001606	0
WBGene00001607	3
WBGene00001608	1
WBGene00001609	2
WBGene00001612	0
WBGene00001613	48
WBGene00001614	0
WBGene00001615	51921
WBGene00001616	2
WBGene00001617	2
WBGene00001618	0
WBGene00001619	8
WBGene00001620	0
WBGene00001621	0
WBGene00001622	0
WBGene00001623	0
WBGene00001624	307
WBGene00001625	0
WBGene00001626	0
WBGene00001627	1
WBGene00001628	6
WBGene00001629	38
WBGene00001630	54
WBGene00001631	26
WBGene00001632	17
WBGene00001633	3
WBGene00001635	7
WBGene00001636	5
WBGene00001637	225
WBGene00001638	10
WBGene00001639	6
WBGene00001640	7
WBGene00001641	0
WBGene00001642	0
WBGene00001643	0
WBGene00001644	0
WBGene00001645	0
WBGene00001646	0
WBGene00001647	0
WBGene00001648	18
WBGene00001649	14
WBGene00001650	2
WBGene00001651	18
WBGene00001653	2
WBGene00001660	4
WBGene00001661	2
WBGene00001662	0
WBGene00001663	9
WBGene00001664	0
WBGene00001665	0
WBGene00001666	0
WBGene00001667	0
WBGene00001668	0
WBGene00001669	17
WBGene00001670	0
WBGene00001671	25
WBGene00001672	0
WBGene00001673	10
WBGene00001674	0
WBGene00001675	0
WBGene00001676	0
WBGene00001677	1
WBGene00001678	15
WBGene00001679	105
WBGene00001680	23
WBGene00001681	0
WBGene00001682	1
WBGene00001683	0
WBGene00001684	0
WBGene00001685	0
WBGene00001686	0
WBGene00001687	7
WBGene00001688	28
WBGene00001689	0
WBGene00001690	0
WBGene00001691	0
WBGene00001692	0
WBGene00001693	0
WBGene00001694	0
WBGene00001695	1
WBGene00001696	21
WBGene00001697	0
WBGene00001698	0
WBGene00001699	0
WBGene00001700	3
WBGene00001701	8
WBGene00001702	3
WBGene00001703	0
WBGene00001704	19
WBGene00001705	0
WBGene00001706	0
WBGene00001707	17
WBGene00001708	92
WBGene00001709	0
WBGene00001710	1
WBGene00001711	2
WBGene00001712	4
WBGene00001713	6
WBGene00001714	0
WBGene00001715	0
WBGene00001716	6
WBGene00001717	2
WBGene00001718	1
WBGene00001719	238
WBGene00001720	0
WBGene00001721	0
WBGene00001722	8
WBGene00001723	427
WBGene00001724	48
WBGene00001725	1
WBGene00001726	0
WBGene00001727	4
WBGene00001728	4
WBGene00001729	0
WBGene00001730	0
WBGene00001731	0
WBGene00001732	0
WBGene00001733	7
WBGene00001734	0
WBGene00001735	1
WBGene00001736	0
WBGene00001737	78
WBGene00001738	0
WBGene00001739	0
WBGene00001740	19
WBGene00001743	29
WBGene00001744	36
WBGene00001745	46
WBGene00001746	0
WBGene00001747	0
WBGene00001748	4
WBGene00001749	0
WBGene00001750	162
WBGene00001751	8
WBGene00001752	0
WBGene00001753	2
WBGene00001754	10
WBGene00001755	4
WBGene00001756	0
WBGene00001757	0
WBGene00001758	0
WBGene00001759	0
WBGene00001760	4
WBGene00001761	2
WBGene00001762	6
WBGene00001763	0
WBGene00001764	8
WBGene00001765	0
WBGene00001766	0
WBGene00001767	2
WBGene00001768	0
WBGene00001769	7
WBGene00001770	0
